,Symbols,Expression Cutoffs,log-rank P Values,best_quantile,higher_median,lower_median
9051,KIR2DL3,0.014000088953979998,0.3455152377354158,0.6,10.756164383561643,10.808219178082192
9052,CENPO,2.5680209580859996,0.17677957086752455,0.6,10.797260273972602,10.808219178082192
9053,MIOS,6.8453084063139995,0.01380484468480065,0.7,9.364383561643836,18.063013698630137
9054,SIGLEC8,1.175575058584,0.2509268191306485,0.6,9.567123287671233,12.208219178082192
9055,IFI35,13.12973738609,0.15917417022638194,0.3,12.208219178082192,10.052054794520547
9056,IGF2R,8.763347096012,0.0007243704317983166,0.3,10.052054794520547,18.063013698630137
9057,DHX40,5.995227578743,0.039836690027148326,0.1,10.797260273972602,12.208219178082192
9058,PLA2G4B,0.017238741634899996,0.28454312926525793,0.1,10.808219178082192,9.482191780821918
9059,BMP1,4.851046765505,0.2953944197776852,0.5,10.610958904109589,10.808219178082192
9060,PHLPP2,1.003826845947,0.1925190537135995,0.3,10.756164383561643,17.687671232876713
9061,PLA2G16,47.551407482740004,0.01609950810670891,0.8,8.391780821917807,12.208219178082192
9062,NTHL1,14.511828258060012,0.0841700159595645,0.9,10.797260273972602,12.208219178082192
9063,TMEM119,11.424521396100001,0.3347837996935122,0.5,9.567123287671233,12.208219178082192
9064,GLOD5,1.3223887311430007,0.3632414087393645,0.9,17.687671232876713,10.797260273972602
9065,PREX2,1.9822025147730016,0.13763303049683684,0.9,9.364383561643836,12.208219178082192
9066,BCL2L11,6.037771547835001,0.16661152248480024,0.3,10.756164383561643,18.063013698630137
9067,DLGAP1,0.05637001747192,0.005269407161573462,0.3,12.208219178082192,8.564383561643835
9068,GGPS1,13.04620341226,0.05131315070098788,0.2,12.208219178082192,10.052054794520547
9069,DCAF5,11.72941496516,0.3554878009710094,0.8,inf,10.808219178082192
9070,GAP43,0.09700887472178,0.4655154473385912,0.3,10.610958904109589,10.808219178082192
9071,SPDL1,1.9135094368020003,0.3150084956665326,0.2,17.687671232876713,9.567123287671233
9072,RSAD2,11.953273176460002,0.18519980186387103,0.8,12.208219178082192,10.808219178082192
9073,CMA1,0.6742251835272999,0.21257067473092972,0.7,9.567123287671233,17.687671232876713
9074,ATRN,11.5501976794,0.11458700147825843,0.5,10.052054794520547,17.687671232876713
9075,OMA1,4.094352642319998,0.0038143698405603685,0.2,17.687671232876713,9.484931506849316
9076,PLEKHG3,4.221146752676,0.23396018827236925,0.6,10.797260273972602,17.687671232876713
9077,SPG7,6.2421718660300005,0.5863392005145585,0.8,12.208219178082192,10.797260273972602
9078,LAMP1,96.77476778623,0.07834098994205387,0.9,inf,10.756164383561643
9079,FLNB,72.35261776224002,0.02850888893003929,0.8,inf,10.797260273972602
9080,SLC3A1,0.01065454025132,0.09936683265943332,0.2,10.797260273972602,12.208219178082192
9081,ARHGAP11B,0.8779423008308,0.1555987015235386,0.8,18.063013698630137,10.756164383561643
9082,TMEM57,23.117485943210003,0.024815363551054733,0.9,6.904109589041096,10.808219178082192
9083,SMIM8,0.6493785987315,0.4426217667162703,0.5,10.797260273972602,10.808219178082192
9084,ENTPD2,8.977781714466,0.19095067958571021,0.8,18.063013698630137,10.610958904109589
9085,FBLN1,70.46506027601,0.019101485564012807,0.9,8.123287671232877,12.208219178082192
9086,COL12A1,34.06039276644999,0.311496111953403,0.5,10.610958904109589,12.208219178082192
9087,KRT85,0.010748155121969995,0.15194816233010033,0.7,20.424657534246574,10.610958904109589
9088,CASKIN2,7.739378534435,0.00935602236496919,0.5,9.484931506849316,17.687671232876713
9089,UGP2,15.79715529068,0.06851554818057409,0.4,10.756164383561643,17.687671232876713
9090,C7orf57,0.02085686981555,0.00141065675531728,0.5,10.808219178082192,10.797260273972602
9091,S100PBP,4.128676615518001,0.2840426727778213,0.8,10.756164383561643,10.808219178082192
9092,XXbac-BPG246D15.9,0.0,0.2611350068759598,0.1,10.756164383561643,18.063013698630137
9093,TIMM21,5.4242318786379995,0.33932716875041213,0.9,20.424657534246574,10.756164383561643
9094,C1orf50,4.645956526054,0.021179835103651977,0.8,20.424657534246574,10.808219178082192
9095,HLA-DQB2,6.618595745684999,0.00329140583519122,0.5,18.063013698630137,10.610958904109589
9096,TM2D1,4.30659174738,0.13927427037553952,0.5,18.063013698630137,10.808219178082192
9097,HN1,15.230285784860001,0.09404403855539274,0.2,12.208219178082192,9.364383561643836
9098,NKX2-2,0.0,0.004292025710328534,0.1,10.052054794520547,17.687671232876713
9099,BECN1,9.918362391414998,0.14101326694786895,0.5,10.756164383561643,17.687671232876713
9100,C8orf58,1.230495140421,0.2012130568493871,0.1,10.808219178082192,8.936986301369863
9101,CD38,2.327285219703,0.08912842249882728,0.9,20.424657534246574,10.756164383561643
9102,DUSP3,13.062389036459999,0.31354878106943684,0.3,10.610958904109589,18.063013698630137
9103,TPRKB,8.096990884705999,0.04651046816529019,0.2,17.687671232876713,9.364383561643836
9104,LRCH3,3.117981032088,0.16589892241666634,0.6,9.567123287671233,18.063013698630137
9105,GNAL,0.3528993267276,0.057630748483212785,0.3,10.808219178082192,10.797260273972602
9106,TSC22D3,26.172131306249998,0.009675293358236296,0.3,10.052054794520547,inf
9107,EXOC6B,4.572973306534,0.07258056731934116,0.8,8.564383561643835,12.208219178082192
9108,YOD1,1.1923396658360002,0.14335260464993155,0.2,10.797260273972602,inf
9109,TMEM221,0.08244567824794,0.07901898348065689,0.1,10.808219178082192,inf
9110,NOD1,1.5966737229480001,0.09978146701986654,0.4,10.756164383561643,20.424657534246574
9111,FAM173B,6.934489113614999,0.002801308723298608,0.7,9.364383561643836,12.208219178082192
9112,RP5-1052I5.2,0.0,0.21450338541768296,0.1,9.567123287671233,17.687671232876713
9113,SLC12A4,6.817872060568001,0.025991474809536754,0.8,9.484931506849316,17.687671232876713
9114,COQ9,7.951448486174,0.3952705145072253,0.4,17.687671232876713,10.610958904109589
9115,METTL14,6.533974326988001,0.28771677592291706,0.9,8.936986301369863,12.208219178082192
9116,TCF4,6.434600841321,2.205516267655821e-05,0.9,7.6657534246575345,12.208219178082192
9117,STAT5B,21.086106930590002,0.016217296751685376,0.9,9.484931506849316,12.208219178082192
9118,GLG1,12.39675348652,0.037781788289022976,0.4,10.052054794520547,10.808219178082192
9119,PCDH17,1.0704255988800002,0.0684896247373887,0.4,9.567123287671233,17.687671232876713
9120,ZNF518B,3.1217402689419997,0.46694748926436014,0.7,20.424657534246574,10.797260273972602
9121,FAM104A,7.27552220898,0.3953847759805702,0.5,17.687671232876713,10.756164383561643
9122,PCDHGA3,0.3547230294860003,0.0013246029063287256,0.9,8.123287671232877,12.208219178082192
9123,SCARB2,65.55577135846,0.00024122191156140973,0.7,8.564383561643835,18.063013698630137
9124,ANKRD13A,8.729670968058,0.2587134380322063,0.8,10.052054794520547,10.808219178082192
9125,CSDE1,146.4848491404,0.2436148780735995,0.8,inf,10.756164383561643
9126,ZC3H15,29.7519431368,0.549277970475242,0.8,20.424657534246574,10.797260273972602
9127,NAV3,0.5667184180594,0.1184391769264203,0.6,9.567123287671233,17.687671232876713
9128,DLC1,8.591943477274,0.030875480137901652,0.9,8.936986301369863,12.208219178082192
9129,HDAC1,19.0391950977,0.010584706860106022,0.1,12.208219178082192,8.564383561643835
9130,ZNF432,3.8336570337450007,0.07581343752618684,0.9,10.052054794520547,10.808219178082192
9131,CLEC3A,3.3113484308249994,0.00331481013923355,0.7,9.482191780821918,20.424657534246574
9132,CBR3,3.908205458742,0.01732667636733418,0.2,12.208219178082192,8.936986301369863
9133,UHRF1BP1,2.7216081254740003,0.07470206663560992,0.2,10.756164383561643,inf
9134,DOK1,4.358649599877999,0.22493354095922252,0.4,10.808219178082192,10.610958904109589
9135,AFAP1L1,3.0878360822229993,0.017724051970168266,0.7,9.364383561643836,17.687671232876713
9136,CIRH1A,11.434742443780001,0.09091044095752064,0.9,inf,10.756164383561643
9137,RYR1,0.246255613485,0.019801626262058718,0.5,20.424657534246574,10.756164383561643
9138,UMPS,4.823388943976,0.11682118900935141,0.4,20.424657534246574,9.567123287671233
9139,ZNF627,6.272618711146,0.09351528803228014,0.4,10.808219178082192,18.063013698630137
9140,ZBED8,4.142942420833,0.1228514745960368,0.9,inf,10.797260273972602
9141,KANK1,2.2152695383950003,0.3980392224951558,0.3,10.756164383561643,inf
9142,BEST4,0.05705676559192001,0.09699283567195338,0.1,12.208219178082192,7.6657534246575345
9143,KRT72,0.08826332552027004,0.30155557156445034,0.9,12.208219178082192,10.797260273972602
9144,CDKN3,2.1530631434480005,0.03896176603650517,0.2,12.208219178082192,9.364383561643836
9145,SPN,0.8444484610316,0.07813841748109933,0.3,10.756164383561643,10.808219178082192
9146,TNFRSF10B,4.859712452006001,0.007105943172322524,0.2,10.808219178082192,8.391780821917807
9147,BTN2A2,1.854918430184,0.017528644795857255,0.3,12.208219178082192,10.797260273972602
9148,DNASE1L1,6.367987159628001,0.06712115319394406,0.8,9.484931506849316,12.208219178082192
9149,MOSPD2,4.5171195137260005,0.5507249268847121,0.8,10.052054794520547,17.687671232876713
9150,BAIAP2L2,0.24169851036099999,0.30251230727333067,0.2,10.808219178082192,10.610958904109589
9151,PKP4,8.166292265826,0.04981259489746339,0.1,10.808219178082192,17.687671232876713
9152,SDHAF4,6.1000994447400005,0.050128513132937536,0.5,10.610958904109589,12.208219178082192
9153,KAT7,3.096689357646,0.007155210036451989,0.1,10.797260273972602,17.687671232876713
9154,MAF,9.412685430996003,0.010416300534807984,0.9,9.484931506849316,12.208219178082192
9155,USP28,3.088451164088,0.3278259539751617,0.2,10.808219178082192,inf
9156,ACMSD,0.059129694358240004,0.48107018293979165,0.4,10.756164383561643,12.208219178082192
9157,CILP,5.356314190500001,0.29264882089450983,0.2,10.797260273972602,10.808219178082192
9158,PARP3,5.716251980079,0.015077855181851223,0.3,10.797260273972602,12.208219178082192
9159,LPXN,6.494103953330001,0.005003873936525446,0.5,18.063013698630137,10.610958904109589
9160,CNTNAP3B,0.011303985166419998,0.5072246200112398,0.3,10.797260273972602,12.208219178082192
9161,PDZD11,34.555207696850005,0.414159477083308,0.7,10.797260273972602,10.808219178082192
9162,DDX20,3.7691311537599996,0.021602551296489293,0.4,17.687671232876713,9.567123287671233
9163,CHAF1A,4.272016398979,0.26645801706783234,0.3,17.687671232876713,9.482191780821918
9164,SLC27A5,1.8318644088000005,0.4665870910324156,0.9,inf,10.808219178082192
9165,SYCE1,0.06533068773462022,0.4512570752527394,0.9,10.052054794520547,10.808219178082192
9166,DIEXF,7.1195915822960005,0.3539382335955228,0.9,10.808219178082192,10.797260273972602
9167,PHF6,3.43980331827,0.2635258030343986,0.2,10.797260273972602,17.687671232876713
9168,ELL3,1.165528995062,0.12976121862820944,0.8,8.936986301369863,12.208219178082192
9169,VNN1,0.2137795816934,0.30168830649356043,0.2,18.063013698630137,10.797260273972602
9170,ZSCAN31,1.8844067810820002,0.30731435007701124,0.4,10.797260273972602,inf
9171,THAP8,3.273828012502,0.020947062382903284,0.3,17.687671232876713,10.052054794520547
9172,ABCG4,0.02692619453525,0.17442281804318538,0.5,10.756164383561643,12.208219178082192
9173,HARS2,17.50197428017,0.009573014127428899,0.9,6.802739726027397,12.208219178082192
9174,OLFML3,13.09363966802,0.16211183808915652,0.2,10.756164383561643,10.797260273972602
9175,KPTN,2.599965259798,0.15825540572756894,0.1,12.208219178082192,9.484931506849316
9176,PRTFDC1,6.581204355676008,0.040781655953011,0.9,inf,10.756164383561643
9177,C9orf72,2.087322254694,0.022727273776008004,0.6,18.063013698630137,10.756164383561643
9178,PACSIN3,5.217363694961,0.04174764464719129,0.1,12.208219178082192,7.852054794520548
9179,NBEAL2,9.341505339746,0.05542377944911939,0.7,18.063013698630137,10.797260273972602
9180,CD14,12.43407526312,0.06949473790823218,0.1,10.610958904109589,inf
9181,DNAJC16,2.4635622274299998,0.09160417449093339,0.1,10.808219178082192,inf
9182,LURAP1,0.38300322325049996,0.1698823981612994,0.5,10.756164383561643,10.808219178082192
9183,ZNF208,0.5974470937392007,0.4704451655874956,0.9,18.063013698630137,10.808219178082192
9184,BLK,0.056863134271540015,0.01494962780569029,0.4,10.756164383561643,10.797260273972602
9185,IMP4,9.930301904454,0.021471307352278073,0.1,12.208219178082192,8.123287671232877
9186,ATP6V0D2,0.13751908776879998,0.013670647435924515,0.3,17.687671232876713,9.484931506849316
9187,ABHD14B,25.459573155079998,0.12404489421046212,0.6,9.567123287671233,18.063013698630137
9188,C14orf28,1.09819249785,0.17869933314874575,0.4,10.797260273972602,10.808219178082192
9189,VGLL3,3.2564854495400004,0.17541017366909945,0.9,inf,10.808219178082192
9190,SLC15A4,5.833349813033999,0.2467874005124502,0.6,12.208219178082192,10.797260273972602
9191,TVP23C,0.410021554409,0.009784552984906339,0.5,18.063013698630137,10.610958904109589
9192,SERPINE1,32.83236184376001,0.09043635761636643,0.8,12.208219178082192,10.808219178082192
9193,NT5DC4,0.10242013559110003,0.06054915830871611,0.9,inf,10.756164383561643
9194,SLC25A17,9.104229542385998,0.2616671545964781,0.6,17.687671232876713,10.808219178082192
9195,SEC23B,31.751511139889995,0.3669563429758188,0.7,12.208219178082192,10.808219178082192
9196,RBX1,17.82438834482,0.1448610535384479,0.6,17.687671232876713,10.052054794520547
9197,PLD5,0.03969702787214001,0.18390630012837922,0.8,9.482191780821918,12.208219178082192
9198,PELI2,0.7347888783096,0.3309996422813761,0.3,10.610958904109589,12.208219178082192
9199,PSMC5,24.07946502622,0.13789643990988132,0.3,10.808219178082192,inf
9200,ZNF215,0.05766888725815,0.0031922182775194125,0.1,12.208219178082192,10.797260273972602
9201,AKAP12,9.54248082369301,0.1765984275968626,0.9,10.052054794520547,12.208219178082192
9202,GPN2,3.620068876195001,0.1899994538153073,0.1,10.756164383561643,20.424657534246574
9203,RPL13A,357.5503578588,0.13517537413270114,0.1,10.808219178082192,8.123287671232877
9204,AXIN2,1.1559986369980002,0.03869040957871707,0.3,10.756164383561643,18.063013698630137
9205,CADPS,0.008050605034019,0.0947492720408346,0.1,10.808219178082192,9.482191780821918
9206,PSD3,0.4726631739225,0.05812059768587919,0.1,10.808219178082192,inf
9207,FBXO4,4.745186220068,0.2787983680296664,0.6,9.484931506849316,18.063013698630137
9208,IST1,13.866283500679998,0.3680161162972412,0.2,10.797260273972602,17.687671232876713
9209,ZNF740,8.347023634992,0.29798168409360626,0.9,10.756164383561643,12.208219178082192
9210,CENPU,4.5367441817789995,0.0409801022489447,0.3,17.687671232876713,9.364383561643836
9211,ZCCHC4,2.9475220755590006,0.3752850063453832,0.9,8.564383561643835,12.208219178082192
9212,GSN,26.99514926278,0.14064262425874058,0.3,18.063013698630137,10.797260273972602
9213,DHX29,17.33465813218,0.14980955070971833,0.8,8.123287671232877,12.208219178082192
9214,TKTL1,0.05459507117402004,0.09054780006728318,0.9,9.567123287671233,12.208219178082192
9215,CPXM2,1.4458375760409998,0.11014094039073444,0.1,10.808219178082192,9.484931506849316
9216,TMX4,7.6132704082139995,0.1858102018247684,0.2,10.797260273972602,12.208219178082192
9217,BCO2,0.3387132797674001,0.17760416189792977,0.9,10.052054794520547,10.808219178082192
9218,ABCE1,10.756603098080001,0.2967339684503554,0.3,10.756164383561643,17.687671232876713
9219,LENG8,35.87739429983,0.33308692588551253,0.9,10.052054794520547,10.808219178082192
9220,MARK2,16.36907013152,0.019510560607243852,0.6,10.797260273972602,17.687671232876713
9221,PIANP,0.7506977104503001,0.4244698726187873,0.9,9.482191780821918,10.808219178082192
9222,HAL,0.11336251596180001,0.16861185908223703,0.8,9.484931506849316,12.208219178082192
9223,CELF3,0.0,0.2409639913284408,0.1,10.797260273972602,10.808219178082192
9224,RBPJ,13.335714885720002,0.05747943911734505,0.9,8.123287671232877,12.208219178082192
9225,FCER1A,0.4580984659412001,0.004077524864650525,0.2,10.808219178082192,9.484931506849316
9226,ENPP7,0.01626979276415,0.36439085209657796,0.7,10.756164383561643,12.208219178082192
9227,RAB9B,0.7625352079663,0.0959997271714069,0.7,9.482191780821918,12.208219178082192
9228,RRNAD1,8.442549478086,0.34305440383454555,0.2,10.756164383561643,20.424657534246574
9229,RPL18A,163.3729613277,0.13587180297386742,0.9,inf,10.756164383561643
9230,TNFRSF19,4.297385995514,0.03641358308903459,0.6,17.687671232876713,10.756164383561643
9231,GIT2,1.7257041602679999,0.3154825637750815,0.3,10.052054794520547,17.687671232876713
9232,NLRP3,1.8770029137870006,0.3095584565596172,0.9,9.567123287671233,10.808219178082192
9233,RIMBP3C,0.0030471448703020005,0.2544594324726558,0.4,18.063013698630137,10.610958904109589
9234,TRPC4,0.147553049099,0.0017909118803023198,0.7,9.364383561643836,20.424657534246574
9235,AOX1,4.949086885085013,0.08443933943421829,0.9,8.936986301369863,12.208219178082192
9236,DUSP8,1.8347872863860004,0.580654050618193,0.2,10.808219178082192,10.797260273972602
9237,ACPP,0.1747198968464,0.30088851313674625,0.2,10.808219178082192,17.687671232876713
9238,VPS29,13.420039591389997,0.028510388512283127,0.1,17.687671232876713,9.364383561643836
9239,PTPN7,0.9252486725304001,0.09459307084416774,0.4,10.756164383561643,10.808219178082192
9240,TBCD,6.439077992097,0.1908074771582767,0.3,10.610958904109589,18.063013698630137
9241,TTC7B,0.9240319593641999,0.18623930891780516,0.8,9.484931506849316,12.208219178082192
9242,EPS8L1,15.113030161180001,0.4623407386757,0.9,9.484931506849316,10.808219178082192
9243,SMC1B,0.2959590475314,0.0030540149891236977,0.7,20.424657534246574,10.808219178082192
9244,FAM57A,6.828409340676,0.16322751862306972,0.8,20.424657534246574,10.756164383561643
9245,KCNMB2,0.08418856733408003,0.013135134863466168,0.9,10.052054794520547,12.208219178082192
9246,PLA2R1,0.9954334839902002,0.2711669536669611,0.2,10.797260273972602,17.687671232876713
9247,CDT1,1.7616054552680003,0.10379303096629458,0.2,17.687671232876713,8.564383561643835
9248,ARID4B,4.010834822873,0.0747175629906618,0.1,10.808219178082192,inf
9249,TRIM37,4.493023729924,0.13796463617421664,0.1,10.797260273972602,inf
9250,POU4F1,0.12299330158610043,0.06060150632907764,0.9,inf,10.756164383561643
9251,AVPR2,1.5569952340860005,0.3404461199725952,0.9,9.567123287671233,12.208219178082192
9252,TOR3A,13.520786667340001,0.06079069497075462,0.2,12.208219178082192,9.482191780821918
9253,CASQ2,0.41765528462699997,0.3744533550352741,0.5,9.567123287671233,12.208219178082192
9254,TDP1,3.238326842049,0.02369554134400193,0.3,12.208219178082192,9.484931506849316
9255,B3GALT5,0.34898800785440004,0.20605618967601363,0.4,10.797260273972602,12.208219178082192
9256,PTTG1,17.382314734480005,0.05988457226405717,0.8,20.424657534246574,10.797260273972602
9257,MARCH2,21.09284405608,0.2779016969605454,0.8,10.756164383561643,12.208219178082192
9258,KHSRP,38.57826489598,0.41306974917876127,0.6,12.208219178082192,10.756164383561643
9259,MARVELD2,9.063550059415999,0.21320323880629413,0.7,10.610958904109589,12.208219178082192
9260,CR1L,0.13498220475140005,0.034471169424604875,0.9,20.424657534246574,10.756164383561643
9261,YBX2,4.643892588072001,0.04982520255323566,0.9,8.936986301369863,17.687671232876713
9262,VPS37C,11.108595906240001,0.47557082447623256,0.3,10.808219178082192,10.610958904109589
9263,GRIN2C,0.053091602274079996,0.3661952613850713,0.2,10.756164383561643,inf
9264,ESYT2,24.46092217388,0.28815732555878865,0.6,20.424657534246574,10.797260273972602
9265,ZNF572,0.17044378963130002,0.12018426297752227,0.1,10.808219178082192,9.484931506849316
9266,CARNMT1,2.8049643022860002,0.10975221684585224,0.1,12.208219178082192,9.484931506849316
9267,RANBP2,6.640489045356,0.2452782611832665,0.1,10.808219178082192,18.063013698630137
9268,DHRS1,5.5546075697149995,0.0764152443226977,0.5,12.208219178082192,10.610958904109589
9269,CFAP221,0.190781989639,0.1381736459840299,0.8,20.424657534246574,10.610958904109589
9270,SMARCAL1,4.866236251182001,0.28306812750287835,0.1,10.756164383561643,18.063013698630137
9271,CCDC85C,2.6855447813180007,0.1147424572464001,0.9,9.567123287671233,12.208219178082192
9272,IDS,18.95487010509,0.09278436457272606,0.9,8.123287671232877,17.687671232876713
9273,ZNF43,7.937399659458007,0.027272288013698326,0.9,6.989041095890411,17.687671232876713
9274,BCO1,0.08463889287281998,0.2224625309870723,0.6,9.567123287671233,17.687671232876713
9275,SCHIP1,0.2489087683586001,0.3264854629144994,0.9,18.063013698630137,10.797260273972602
9276,ARHGAP11A,3.3457097716699997,0.020009538462007613,0.6,20.424657534246574,9.567123287671233
9277,KLK14,0.7167462075979999,0.34801811315324405,0.7,10.797260273972602,10.808219178082192
9278,LRP2BP,0.18264819054499998,0.08735585591721863,0.1,10.808219178082192,8.391780821917807
9279,GNG13,2.085611426294,0.1973257287227877,0.9,10.610958904109589,10.808219178082192
9280,DCD,5.330348602397012,0.009216443026560219,0.9,8.391780821917807,12.208219178082192
9281,RALGAPA2,7.0937583657520005,0.002771267228756886,0.8,9.364383561643836,17.687671232876713
9282,DNTTIP2,9.202577822130001,0.0007944376125571088,0.5,20.424657534246574,9.484931506849316
9283,CASP14,0.038489937647520005,0.12278964757962459,0.4,12.208219178082192,10.797260273972602
9284,ABCC2,0.2713130075374,0.0008666927918606563,0.8,10.052054794520547,10.808219178082192
9285,EBF1,1.27029266521,0.27720235887147854,0.4,10.052054794520547,20.424657534246574
9286,GDPD1,3.313032432068,0.0694215255087754,0.8,9.484931506849316,12.208219178082192
9287,GPC4,9.185067271615,0.19792423625476085,0.5,10.797260273972602,12.208219178082192
9288,OSBPL9,8.019185818552,0.15743285190854203,0.4,17.687671232876713,10.797260273972602
9289,NFE2L2,14.351284943260001,0.13029787698273174,0.2,10.808219178082192,inf
9290,CD79A,4.267080270209999,0.03236148671356652,0.6,12.208219178082192,10.797260273972602
9291,HENMT1,15.156976419350007,0.06049448028727312,0.9,inf,10.797260273972602
9292,CCDC106,8.360172958234,0.01131873024128172,0.7,12.208219178082192,10.756164383561643
9293,CBWD2,1.386683695373,0.21021188779824143,0.3,10.808219178082192,9.567123287671233
9294,MANEA,6.446223827681001,0.0658446573506499,0.9,7.852054794520548,12.208219178082192
9295,MAST4,6.442123732842,0.3317207095034237,0.8,inf,10.808219178082192
9296,ADAMTSL2,3.2496476127180003,0.04180581722570598,0.8,9.484931506849316,12.208219178082192
9297,CLIC3,1.2245275656199999,0.06630107809250975,0.3,12.208219178082192,10.610958904109589
9298,SIAH3,0.00369684287133,0.0024578365307817603,0.2,12.208219178082192,9.482191780821918
9299,TOM1L1,10.01189157164,0.5095050060472066,0.8,10.610958904109589,12.208219178082192
9300,DCAKD,18.12430116616,0.47881200042276695,0.6,10.610958904109589,17.687671232876713
9301,SRSF4,21.46739116674,0.018723139853146057,0.3,18.063013698630137,9.364383561643836
9302,P3H4,4.434172014507,0.4374956613698866,0.1,10.808219178082192,10.052054794520547
9303,GLDC,0.07903491739891999,0.03529104207123935,0.3,12.208219178082192,9.567123287671233
9304,EML6,0.04811167257640001,0.13012380864758724,0.2,10.797260273972602,12.208219178082192
9305,DAB2,18.228329169050003,0.024920409964176098,0.9,8.123287671232877,12.208219178082192
9306,HMGN5,4.114789493210001,0.2337105753412378,0.6,10.797260273972602,10.808219178082192
9307,C15orf38-AP3S2,0.07805352160565,0.236484645964242,0.5,10.756164383561643,12.208219178082192
9308,TTC19,10.36015463844,0.23156006644902255,0.6,10.756164383561643,17.687671232876713
9309,PRRX1,26.37686295162004,0.06554402263328081,0.9,8.123287671232877,12.208219178082192
9310,DNAJB14,5.0310044063260015,0.030858941027033324,0.9,8.123287671232877,12.208219178082192
9311,STS,4.784478534059,0.17991496354030687,0.7,9.482191780821918,17.687671232876713
9312,ZNF492,0.3273809555702,0.08172685083328185,0.8,20.424657534246574,10.797260273972602
9313,CYP27B1,2.4542006142750004,0.3900110922827834,0.9,17.687671232876713,10.797260273972602
9314,ANAPC13,26.35065004238,0.07208556182839866,0.6,10.808219178082192,10.756164383561643
9315,HACE1,1.6918663246440002,0.12977275594317056,0.7,9.364383561643836,17.687671232876713
9316,CTBP2,14.21653933742,0.08495159502346246,0.8,20.424657534246574,10.052054794520547
9317,CERS1,0.2202253563432,0.19563917145155552,0.8,18.063013698630137,10.797260273972602
9318,CALM1,34.8500519687,0.14843080216175158,0.3,10.797260273972602,10.808219178082192
9319,CD3E,5.067745345393999,0.012770998542939067,0.6,18.063013698630137,10.756164383561643
9320,KIF1BP,21.144361239300004,0.3399213126864072,0.9,8.936986301369863,10.808219178082192
9321,CCNO,20.78887774522,0.08263306285360898,0.9,17.687671232876713,10.756164383561643
9322,GPR160,7.076159217961,0.575239508811235,0.3,10.610958904109589,inf
9323,POMP,50.8295026098,0.18808473643945695,0.4,17.687671232876713,9.567123287671233
9324,PDGFB,10.06838137466,0.04150890599024042,0.4,10.756164383561643,18.063013698630137
9325,FLOT1,64.27534052045,0.37688114039565856,0.5,10.808219178082192,20.424657534246574
9326,MMP13,0.16323714368340003,0.013035200266935183,0.1,12.208219178082192,10.052054794520547
9327,GGA1,9.449442163422004,0.07226763821001861,0.9,inf,10.797260273972602
9328,LSM12,3.3476641811339998,7.374175528695934e-05,0.3,12.208219178082192,10.052054794520547
9329,TMPRSS13,7.20520391152,0.0005940365239417175,0.8,9.484931506849316,12.208219178082192
9330,AIF1,23.923128136779997,0.1006473502672952,0.8,inf,10.756164383561643
9331,TAX1BP3,11.246832384040001,0.051227813695520055,0.1,12.208219178082192,8.936986301369863
9332,CACHD1,1.200425466417,0.07777545734347459,0.3,10.808219178082192,9.484931506849316
9333,TECR,18.62326401675,0.18189164662600413,0.3,10.808219178082192,20.424657534246574
9334,MINK1,13.35913093267,0.42583049120727834,0.7,10.052054794520547,10.808219178082192
9335,ZNF792,2.104571835676,0.2629731554450446,0.6,10.610958904109589,12.208219178082192
9336,MROH6,4.2043214598560015,0.0026044019083439245,0.8,9.484931506849316,10.808219178082192
9337,MIS18BP1,3.812045625512,0.24867055078485606,0.4,10.808219178082192,10.797260273972602
9338,PHTF1,1.411691247121,0.0012110915087783802,0.1,12.208219178082192,8.564383561643835
9339,MTUS2,0.020089656274020002,0.443921275357684,0.2,10.808219178082192,inf
9340,BRAF,2.4086130476400003,0.009041223317647406,0.2,10.797260273972602,17.687671232876713
9341,NPC2,48.3728177868,0.03951206976834168,0.4,17.687671232876713,10.610958904109589
9342,HGSNAT,9.624425248152,0.03128119252357588,0.2,10.808219178082192,9.484931506849316
9343,GAK,7.1399422106519985,0.30388052667453636,0.6,10.756164383561643,12.208219178082192
9344,TCF19,8.389803649316,0.2251347067092297,0.6,12.208219178082192,10.610958904109589
9345,ZNF726,0.2907450892626,0.05824033987293231,0.2,12.208219178082192,9.567123287671233
9346,C1R,46.3316992221,0.6300761494802396,0.6,10.052054794520547,10.808219178082192
9347,RPE,12.861227547779999,0.06809993092971954,0.7,inf,10.797260273972602
9348,FRK,3.0113584636089996,0.01112208151124169,0.7,10.808219178082192,10.797260273972602
9349,SPTB,0.10745621538399999,0.20502368935356532,0.6,10.052054794520547,12.208219178082192
9350,APOA1,0.06715643677119999,0.01743152139029673,0.4,17.687671232876713,10.756164383561643
9351,ADCY7,2.480797563862002,0.3052917793184753,0.9,inf,10.797260273972602
9352,MTERF4,3.8497154144050016,0.11193807187149293,0.9,inf,10.808219178082192
9353,ZNF497,1.0321355619950001,0.12676064165765866,0.5,10.610958904109589,17.687671232876713
9354,RASA4B,0.051468965077990037,0.019551650184614883,0.9,8.123287671232877,12.208219178082192
9355,LMNTD2,2.02692894751,0.06617542722385666,0.8,18.063013698630137,10.756164383561643
9356,ENPP4,7.659442687616998,0.06413582406105497,0.7,9.567123287671233,12.208219178082192
9357,SPNS3,0.056771640920140004,0.3237695787909174,0.1,10.808219178082192,17.687671232876713
9358,PGD,32.05912150234,0.15143637867158133,0.2,17.687671232876713,9.364383561643836
